Kanji,Reading,JLPT,Type,Meaning
['整流'],[['せいりゅう']],3,"['&n;', '&vs;', '&adj-no;']",['rectification']
['整列'],[['せいれつ']],3,"['&n;', '&vs;']","['standing in a row', 'forming a line', 'alignment']"
['晴らす'],[['はらす']],3,"['&v5s;', '&vt;']","['to dispel', 'to clear away', 'to refresh (oneself)']"
['晴れる'],[['はれる']],3,"['&v1;', '&vi;']","['to clear up', 'to clear away', 'to be sunny', 'to stop raining']"
['晴れ上がる'],[['はれあがる']],3,"['&v5r;', '&vi;']",['to clear up']
['正当化'],[['せいとうか']],3,"['&n;', '&vs;']","['justification', 'warrant']"
['清まる'],[['きよまる']],3,"['&v5r;', '&vi;']","['to be purified', 'to be cleansed']"
['清める'],[['きよめる']],3,"['&v1;', '&vt;']","['to purify', 'to cleanse', 'to exorcise', 'to purge', 'to ward off']"
['清算'],[['せいさん']],3,"['&n;', '&vs;']","['settlement (financial)', 'squaring accounts', 'clearing debts']"
['清書'],[['せいしょ']],3,"['&n;', '&vs;']","['fair copy', 'clean copy']"
['生き残る'],[['いきのこる']],3,"['&v5r;', '&vi;']",['to survive']
['生き返る'],[['いきかえる']],3,"['&v5r;', '&vi;']","['to revive', 'to come to oneself', 'to be restored to life']"
['生まれ変わる'],[['うまれかわる']],3,['&v5r;'],"['to be born again', 'to make a fresh start in life']"
['生み付ける'],[['うみつける']],3,"['&v1;', '&vt;']","['to lay', 'to spawn']"
['生育'],[['せいいく']],3,"['&n;', '&vs;']","['birth and growth', 'giving birth and raising', 'development', 'breeding']"
['生活'],[['せいかつ']],3,"['&n;', '&vs;']","['living', ""life (one's daily existence)"", 'livelihood']"
['生成'],[['せいせい']],3,"['&n;', '&vs;']","['creation', 'generation', 'formation', 'derivation']"
['生息'],[['せいそく']],3,"['&n;', '&vs;']","['inhabiting', 'living']"
['生放送'],[['なまほうそう']],3,"['&n;', '&vs;']",['live broadcast']
['生録'],[['なまろく']],3,"['&n;', '&vs;']",['live recording']
['声変わり'],[['こえがわり']],3,"['&n;', '&vs;']","['change of voice (during puberty)', 'break of voice']"
['静観'],[['せいかん']],3,"['&n;', '&vs;', '&adj-no;']","['watchful waiting', 'careful supervision']"
['静止'],[['せいし']],3,"['&n;', '&vs;', '&adj-no;']","['stillness', 'repose', 'standing still']"
['席に着く'],[['せきにつく']],3,"['&exp;', '&v5k;']",['to sit on a seat']
['石化'],"[['せきか'], ['せっか']]",3,"['&n;', '&vs;']","['petrifaction', 'petrification', 'mineralization', 'mineralisation', 'lithification', 'fossilization', 'fossilisation']"
['積み下ろす'],[['つみおろす']],3,"['&v5s;', '&vt;']",['to unload']
['積み重なる'],[['つみかさなる']],3,"['&v5r;', '&vi;']","['to pile up', 'to stack up', 'to accumulate']"
['積み重ねる'],[['つみかさねる']],3,"['&v1;', '&vt;']","['to pile up', 'to accumulate']"
['積み出す'],[['つみだす']],3,"['&v5s;', '&vt;']",['to send off']
['積み上げる'],[['つみあげる']],3,"['&v1;', '&vt;']","['to pile up', 'to make a heap', 'to lay (e.g. bricks)']"
['積み立てる'],[['つみたてる']],3,"['&v1;', '&vt;']","['to accumulate', 'to save']"
['積む'],[['つむ']],3,"['&v5m;', '&vt;']","['to pile up', 'to stack']"
['積もる'],[['つもる']],3,"['&v5r;', '&vi;']","['to pile up', 'to accumulate']"
['積算'],[['せきさん']],3,"['&n;', '&vs;']","['addition', 'adding up']"
['積分'],[['せきぶん']],3,"['&n;', '&vs;']",['integration']
['赤化'],[['せっか']],3,"['&n;', '&vs;']","['Sovietize', 'Sovietise', 'turning red', 'become communistic']"
['赤熱'],"[['せきねつ'], ['しゃくねつ']]",3,"['&n;', '&vs;', '&adj-no;']",['red hot']
['赤面'],[['せきめん']],3,"['&n;', '&vs;']","['blushing', 'getting red in the face']"
['切り結ぶ'],[['きりむすぶ']],3,"['&v5b;', '&vi;']",['to cross swords with']
['切り殺す'],[['きりころす']],3,"['&v5s;', '&vt;']","['to kill with a sword (knife, dagger, etc.)', 'to slay', 'to put to the sword']"
['切り散らす'],[['きりちらす']],3,"['&v5s;', '&vt;']","['to cut down all', 'to slash promiscuously']"
['切り取る'],[['きりとる']],3,"['&v5r;', '&vt;']","['to cut off', 'to excise', 'to tear off', 'to cut out', 'to whittle down', 'to tear out', 'to cut down', 'to amputate']"
['切り整える'],[['きりととのえる']],3,['&v1;'],['to cut and prepare (stones)']
['切り組む'],[['きりくむ']],3,"['&v5m;', '&vt;']","['to piece together', 'to mortise', 'to miter', 'to dovetail']"
['切り調える'],[['きりととのえる']],3,"['&v1;', '&vt;']",['to trim (hedges)']
['切り直す'],[['きりなおす']],3,['&v5s;'],"['to correct cutting', 'to reshuffle (playing cards)']"
['切り放つ'],[['きりはなつ']],3,"['&v5t;', '&vt;']","['to cut loose', 'to let loose', 'to cut off', 'to detach', 'to dismember', 'to cut in two']"
['切り落とす'],[['きりおとす']],3,"['&v5s;', '&vt;']","['to cut off', 'to lop off', 'to prune']"
['切愛'],[['せつあい']],3,"['&n;', '&vs;']",['deep love']
['切願'],[['せつがん']],3,"['&n;', '&vs;']","['entreaty', 'supplication']"
['切望'],[['せつぼう']],3,"['&n;', '&vs;', '&adj-no;']","['earnest desire', 'eager hope', 'longing', 'yearning', 'hankering']"
['折り合う'],[['おりあう']],3,"['&v5u;', '&vi;']","['to reach an agreement', 'to come to an understanding', 'to compromise (with)', 'to meet halfway']"
['折り重なる'],[['おりかさなる']],3,"['&v5r;', '&vi;']","['to lie on top of one another', 'to be in a heap']"
['折り重ねる'],[['おりかさねる']],3,"['&v1;', '&vt;']",['to fold and pile up']
['折り返す'],[['おりかえす']],3,"['&v5s;', '&vt;']","['to turn up (hem, sleeves, etc.)', 'to fold back (e.g. page)']"
['折る'],[['おる']],3,"['&v5r;', '&vt;']","['to break', 'to fracture', 'to break off', 'to snap off', 'to pick (e.g. flowers)']"
['折れる'],[['おれる']],3,"['&v1;', '&vi;']","['to break', 'to be broken', 'to snap', 'to fracture']"
['折れ曲がる'],[['おれまがる']],3,['&v5r;'],"['to bend', 'to wind', 'to twist', 'to zig-zag']"
['折半'],[['せっぱん']],3,"['&n;', '&vs;']","['halving', 'splitting evenly', 'sharing equally']"
['節する'],[['せっする']],3,['&vs-s;'],"['to be moderate of', 'to save', 'to curtail']"
['節酒'],[['せっしゅ']],3,"['&n;', '&vs;', '&adj-no;']","['temperance', 'sobriety', 'moderation in drink']"
['節食'],[['せっしょく']],3,"['&n;', '&vs;']","['eating lightly (to save money, food, calories, etc.)']"
['節水'],[['せっすい']],3,"['&n;', '&vs;']","['saving water', 'water conservation', 'economizing on water']"
['節電'],[['せつでん']],3,"['&n;', '&vs;']","['conservation of electricity', 'brownout']"
['節約'],[['せつやく']],3,"['&n;', '&vs;']","['economising', 'saving']"
['説得'],[['せっとく']],3,"['&n;', '&vs;']",['persuasion']
['雪合戦'],[['ゆきがっせん']],3,"['&n;', '&vs;']",['snowball fight']
['雪焼け'],[['ゆきやけ']],3,"['&n;', '&vs;']","['being tanned by sunlight reflected from snow', 'snow-burn']"
['先議'],[['せんぎ']],3,"['&n;', '&vs;']","['initiative', 'prior consideration']"
['先決'],[['せんけつ']],3,"['&n;', '&vs;']","['deciding first', 'settling (a matter) first', 'first priority']"
['先細る'],[['さきぼそる']],3,['&v5r;'],['to taper off']
['先取'],[['せんしゅ']],3,"['&n;', '&vs;']","['earning the first (runs)', 'preoccupation']"
['先取り'],[['さきどり']],3,"['&n;', '&vs;']","['receiving in advance (e.g. wages, interest)', 'taking before others']"
['先手を取る'],[['せんてをとる']],3,"['&exp;', '&v5r;']",['to take the initiative']
['先手を打つ'],[['せんてをうつ']],3,"['&exp;', '&v5t;']","['to forestall', 'to beat to the punch', 'to anticipate']"
['先勝'],"[['せんしょう'], ['せんかち'], ['さきがち']]",3,"['&n;', '&vs;']","['scoring the first point', 'winning the first game']"
['千変万化'],[['せんぺんばんか']],3,"['&n;', '&vs;', '&adj-no;']","['innumerable changes', 'infinite variety']"
['戦く'],[['おののく']],3,"['&v5k;', '&vi;']","['to shake (from fear, cold, excitement, etc.)', 'to shudder', 'to tremble']"
['戦死'],[['せんし']],3,"['&n;', '&vs;']",['death in battle']
['戦勝'],[['せんしょう']],3,"['&n;', '&vs;']","['winning a war', 'victory']"
['戦争'],[['せんそう']],3,"['&n;', '&vs;']",['war']
['戦慄'],[['せんりつ']],3,"['&n;', '&vs;']","['shudder', 'shiver', 'trembling with fear']"
['戦慄く'],[['わななく']],3,"['&v5k;', '&vi;']","['to tremble', 'to shiver', 'to shake']"
['洗い清める'],[['あらいきよめる']],3,['&v1;'],"['to wash clean', 'to cleanse']"
['洗い落とす'],[['あらいおとす']],3,"['&v5s;', '&vt;']","['to wash off', 'to wash out']"
['洗い流す'],[['あらいながす']],3,"['&v5s;', '&vt;']","['to wash away', 'to rinse off']"
['洗面'],[['せんめん']],3,"['&n;', '&vs;']","[""washing one's face""]"
['洗練'],[['せんれん']],3,"['&n;', '&vs;']","['polish', 'refinement']"
['羨望'],[['せんぼう']],3,"['&n;', '&vs;']",['envy']
['選び取る'],[['えらびとる']],3,['&v5r;'],['to pick out item(s) from a group to keep']
['選び出す'],[['えらびだす']],3,"['&v5s;', '&vt;']","['to select', 'to pick out']"
['選り好み'],"[['よりごのみ'], ['えりごのみ']]",3,"['&n;', '&vs;']","['being particular (about)', 'being fussy', 'being picky', 'being choosy', 'being fastidious']"
['選り出す'],"[['よりだす'], ['えりだす']]",3,"['&v5s;', '&vt;']","['to select', 'to pick out']"
['選曲'],[['せんきょく']],3,"['&n;', '&vs;']","['selection of music', 'song selection']"
['選考'],[['せんこう']],3,"['&n;', '&vs;']","['selection', 'screening']"
['選出'],[['せんしゅつ']],3,"['&n;', '&vs;']","['election', 'selection', 'choice']"
['選定'],[['せんてい']],3,"['&n;', '&vs;']",['selection']
['選別'],[['せんべつ']],3,"['&n;', '&vs;']","['selection', 'classification', 'sorting', 'screening', 'triage']"
['前置き'],[['まえおき']],3,"['&n;', '&vs;']","['preface', 'introduction', 'preamble']"
['前登録'],[['ぜんとうろく']],3,"['&n;', '&vs;']",['preregistration']
['全開'],[['ぜんかい']],3,"['&n;', '&vs;', '&adj-no;']",['opening fully']
['全質化'],[['ぜんしつか']],3,"['&n;', '&vs;']",['transubstantiation']
['全勝'],[['ぜんしょう']],3,"['&n;', '&vs;', '&adj-no;']",['complete victory']
['全焼'],[['ぜんしょう']],3,"['&n;', '&vs;']","['burned down', 'entirely destroyed']"
['全通'],[['ぜんつう']],3,"['&n;', '&vs;']",['opening of the whole (railway line)']
['全敗'],[['ぜんぱい']],3,"['&n;', '&vs;']","['complete defeat', ""losing all of one's matches"", 'finishing the tournament with no wins']"
['組み合う'],[['くみあう']],3,"['&v5u;', '&vi;']","['to form a partnership or association', 'to join together', 'to grapple with']"
['組み合す'],[['くみあわす']],3,['&v5s;'],"['to combine', 'to join together', 'to join up', 'to dovetail together']"
['組み合わせる'],[['くみあわせる']],3,"['&v1;', '&vt;']","['to join together', 'to combine', 'to join up']"
['組み入れる'],[['くみいれる']],3,"['&v1;', '&vt;']","['to incorporate', 'to work into', 'to insert']"
['組み付く'],[['くみつく']],3,['&v5k;'],"['to grapple', 'to wrestle']"
['組み立てる'],[['くみたてる']],3,"['&v1;', '&vt;']","['to assemble', 'to set up', 'to construct']"
['組む'],[['くむ']],3,['&v5m;'],"['to cross (legs or arms)', 'to link (arms)']"
['組成'],[['そせい']],3,"['&n;', '&vs;', '&adj-no;']","['composition', 'constitution']"
['鼠鳴き'],[['ねずみなき']],3,"['&n;', '&vs;']",['whistling of a prostitute (to attract customers)']
['想定'],[['そうてい']],3,"['&n;', '&vs;']","['hypothesis', 'supposition', 'assumption']"
['かき鳴らす'],[['かきならす']],3,"['&v5s;', '&vt;']","['to strum (an instrument)', 'to thrum', 'to pluck']"
['争い戦う'],[['あらそいたたかう']],3,['&v5u;'],"['to fight with', 'to contend with']"
['争う'],[['あらそう']],3,"['&v5u;', '&vi;']","['to compete', 'to contest', 'to contend']"
['相関'],[['そうかん']],3,"['&n;', '&vs;']","['correlation', 'interrelation']"
['相殺'],"[['そうさい'], ['そうさつ']]",3,"['&n;', '&vs;']","['offset', 'offsetting each other', 'cancelling each other out', 'counterbalancing']"
['相次ぐ'],[['あいつぐ']],3,['&v5g;'],"['to follow in succession', 'to happen one after another']"
['相手をする'],[['あいてをする']],3,"['&exp;', '&vs-i;']","['to keep company', 'to look after', 'to entertain', 'to play (a game) with']"
['相乗'],[['そうじょう']],3,"['&n;', '&vs;']","['multiplication', 'synergism']"
['相席'],[['あいせき']],3,"['&n;', '&vs;']","[""sharing a table with someone you don't know (e.g. at a restaurant)""]"
['相続'],[['そうぞく']],3,"['&n;', '&vs;']","['succession', 'inheritance']"
['相談'],[['そうだん']],3,"['&n;', '&vs;']","['consultation', 'discussion', 'discussing', 'asking (somebody) for advice']"
['相槌を打つ'],[['あいづちをうつ']],3,"['&exp;', '&v5t;']","['to make use of aizuchi', 'to back-channel', {'_': 'to throw in interjections to show that one is paying attention', '$': {'g_type': 'expl'}}]"
['相当'],[['そうとう']],3,"['&n;', '&vs;', '&adj-no;']","['corresponding to (in meaning, function, etc.)', 'being equivalent to']"
['草取り'],[['くさとり']],3,"['&n;', '&vs;']",['weeding']
['走り続ける'],[['はしりつづける']],3,['&v1;'],['to keep running']
['送り返す'],[['おくりかえす']],3,['&v5s;'],['to send back']
['送信'],[['そうしん']],3,"['&n;', '&vs;']","['transmission', 'sending']"
['送付'],[['そうふ']],3,"['&n;', '&vs;']","['sending (esp. email attachments)', 'forwarding', 'remitting']"
['側む'],[['そばむ']],3,"['&v5m;', '&vi;']","['to lean to one side', 'to oppose', 'to look aside', 'to regret']"
['側める'],[['そばめる']],3,"['&v1;', '&vt;']","['to shove to one side', ""to look at out of the corner of one's eyes""]"
['息をする'],[['いきをする']],3,"['&exp;', '&vs-i;']",['to breathe']
['息をつく'],[['いきをつく']],3,"['&exp;', '&v5k;']","['to take a breath', 'to take a short rest']"
['息を殺す'],[['いきをころす']],3,"['&exp;', '&v5s;']","[""to hold one's breath"", ""to catch one's breath""]"
['息切れ'],[['いきぎれ']],3,"['&n;', '&vs;']","['shortness of breath', 'panting', 'puffing']"
['束ね積む'],[['たばねつむ']],3,['&v5m;'],['to shock (grain)']
['足を組む'],[['あしをくむ']],3,"['&exp;', '&v5m;']","[""to cross one's legs""]"
['速記'],[['そっき']],3,"['&n;', '&vs;', '&adj-no;']","['shorthand', 'stenography']"
['速達'],[['そくたつ']],3,"['&n;', '&vs;']","['express', 'special delivery']"
['続く'],[['つづく']],3,"['&v5k;', '&vi;']","['to continue', 'to last', 'to go on']"
['続ける'],[['つづける']],3,"['&v1;', '&vt;', '&aux-v;']","['to continue', 'to keep up', 'to keep on']"
['続行'],[['ぞっこう']],3,"['&n;', '&vs;']","['continuation', 'continuance', 'going on', 'resuming']"
['続出'],[['ぞくしゅつ']],3,"['&n;', '&vs;']","['appearing one after another', 'cropping up one after another', 'occurring in succession']"
['続発'],[['ぞくはつ']],3,"['&n;', '&vs;']","['successive occurrence', 'frequent occurrence', 'succession (of)', 'series']"
['卒する'],"[['そっする'], ['しゅっする']]",3,"['&vs-s;', '&vi;']","['to die', 'to pass away']"
['卒業'],[['そつぎょう']],3,"['&n;', '&vs;']","['graduation', 'completion (of a course)']"
['孫引き'],[['まごびき']],3,"['&n;', '&vs;']","['citation at second remove', 'second hand citation']"
['他国'],[['たこく']],3,"['&n;', '&vs;']","['foreign country', 'other country']"
['他出'],[['たしゅつ']],3,"['&n;', '&vs;']",['going out']
['多重化'],[['たじゅうか']],3,"['&n;', '&vs;']",['multiplexing']
['多様化'],[['たようか']],3,"['&n;', '&vs;']",['diversification']
['打ち下ろす'],[['うちおろす']],3,"['&v5s;', '&vt;']","['to strike someone a blow', ""to bring down (a stick on someone's head)""]"
['打ち噛ます'],[['ぶちかます']],3,"['&v5s;', '&vi;']","[""to ram one's opponent head-first in the initial charge""]"
['打ち出す'],[['うちだす']],3,"['&v5s;', '&vt;']",['to emboss']
['打ち勝つ'],[['うちかつ']],3,"['&v5t;', '&vi;']","['to conquer (e.g. an enemy)', 'to defeat']"
['打ち上げる'],[['うちあげる']],3,"['&v1;', '&vt;']","['to launch', 'to shoot up']"
['打ち切る'],[['うちきる']],3,"['&v5r;', '&vt;']","['to stop', 'to abort', 'to discontinue', 'to close']"
['打ち返す'],[['うちかえす']],3,['&v5s;'],"['to return a blow repeat', 'to turn back', 'to rewhip', 'to plow up', 'to plough up', 'to come and retreat']"
['打ち鳴らす'],[['うちならす']],3,"['&v5s;', '&vt;']","['to ring', 'to clang']"
['ぶっ飛ばす'],[['ぶっとばす']],3,"['&v5s;', '&vt;']","['to knock (someone) to their feet', 'to knock down']"
